year,school_name,elevated_result,math_score,ela_score,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2016,P.S. 198 BROOKLYN,1,294,309,22K198,447,33,63,53,66,70,78,84,0,0,0,0,0,0,0,203,45.4,244,54.6,15,3.4,387,86.6,34,7.6,4,0.9,7,1.6,107,23.9,9,2,379,84.8,63.5,2016-17
2016,P.S. 198 ISADOR E. IDA STRAUS,1,331,322,02M198,468,55,71,83,67,55,72,65,0,0,0,0,0,0,0,224,47.9,244,52.1,95,20.3,43,9.2,107,22.9,11,2.4,212,45.3,103,22,30,6.4,187,40,26.4,2016-17
2016,P.S. 199 FREDERICK WACHTEL,1,315,309,21K199,521,32,99,88,78,78,82,64,0,0,0,0,0,0,0,258,49.5,263,50.5,122,23.4,23,4.4,121,23.2,5,1,250,48,94,18,161,30.9,434,83.3,68.5,2016-17
2016,P.S. 199 JESSIE ISADOR STRAUS,1,347,338,03M199,884,0,135,154,161,158,143,133,0,0,0,0,0,0,0,439,49.7,445,50.3,132,14.9,36,4.1,100,11.3,66,7.5,550,62.2,167,18.9,32,3.6,54,6.1,6.4,2016-17
2016,P.S. 199 MAURICE A. FITZGERALD,1,303,308,24Q199,976,52,108,122,129,180,195,190,0,0,0,0,0,0,0,486,49.8,490,50.2,331,33.9,5,0.5,561,57.5,18,1.8,61,6.3,177,18.1,375,38.4,477,48.9,55.9,2016-17
2016,P.S. 199X - THE SHAKESPEARE SCHOOL,1,281,285,09X199,799,41,117,125,141,125,127,123,0,0,0,0,0,0,0,355,44.4,444,55.6,8,1,237,29.7,534,66.8,6,0.8,14,1.8,177,22.2,234,29.3,769,96.2,89.4,2016-17
2016,P.S. 200 BENSON SCHOOL,1,319,308,20K200,1299,40,231,208,212,192,209,207,0,0,0,0,0,0,0,629,48.4,670,51.6,454,34.9,11,0.8,283,21.8,18,1.4,533,41,169,13,354,27.3,1033,79.5,59.5,2016-17
2016,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,1,277,285,05M200,453,40,66,67,69,65,73,73,0,0,0,0,0,0,0,228,50.3,225,49.7,3,0.7,242,53.4,184,40.6,15,3.3,9,2,111,24.5,58,12.8,402,88.7,87.6,2016-17
2016,P.S. 202 ERNEST S. JENKYNS,1,278,280,19K202,480,36,56,80,93,70,83,62,0,0,0,0,0,0,0,227,47.3,253,52.7,11,2.3,286,59.6,169,35.2,7,1.5,7,1.5,140,29.2,36,7.5,455,94.8,85.3,2016-17
2016,P.S. 203 FLOYD BENNETT SCHOOL,1,297,306,22K203,787,84,126,107,101,112,126,131,0,0,0,0,0,0,0,392,49.8,395,50.2,50,6.4,607,77.1,87,11.1,23,2.9,20,2.5,167,21.2,51,6.5,442,56.2,53.5,2016-17
2016,P.S. 203 OAKLAND GARDENS,1,351,339,26Q203,919,54,141,148,153,150,154,119,0,0,0,0,0,0,0,443,48.2,476,51.8,666,72.5,20,2.2,82,8.9,27,2.9,124,13.5,100,10.9,112,12.2,353,38.4,18,2016-17
2016,P.S. 204 MORRIS HEIGHTS,1,312,310,09X204,619,36,67,86,97,117,131,85,0,0,0,0,0,0,0,319,51.5,300,48.5,10,1.6,173,27.9,419,67.7,6,1,11,1.8,144,23.3,68,11,476,76.9,86.4,2016-17
2016,P.S. 204 VINCE LOMBARDI,1,327,318,20K204,1195,40,199,177,191,196,185,207,0,0,0,0,0,0,0,574,48,621,52,633,53,5,0.4,220,18.4,7,0.6,330,27.6,179,15,173,14.5,910,76.2,48.7,2016-17
2016,P.S. 205 ALEXANDER GRAHAM BELL,1,346,331,26Q205,323,36,50,51,46,48,46,46,0,0,0,0,0,0,0,153,47.4,170,52.6,137,42.4,7,2.2,62,19.2,15,4.6,102,31.6,61,18.9,18,5.6,85,26.3,18,2016-17
2016,P.S. 205 CLARION,0,322,315,20K205,1246,60,194,202,222,193,205,170,0,0,0,0,0,0,0,608,48.8,638,51.2,723,58,14,1.1,237,19,2,0.2,270,21.7,199,16,355,28.5,708,56.8,61.7,2016-17
2016,P.S. 205 FIORELLO LAGUARDIA,1,290,296,10X205,1040,0,158,173,192,171,169,177,0,0,0,0,0,0,0,554,53.3,486,46.7,16,1.5,136,13.1,829,79.7,7,0.7,52,5,236,22.7,244,23.5,844,81.2,89.1,2016-17
2016,P.S. 206 JOSE CELSO BARBOSA,1,291,296,04M206,479,0,0,0,0,96,101,96,70,49,67,0,0,0,0,211,44.1,268,55.9,14,2.9,128,26.7,304,63.5,12,2.5,21,4.4,193,40.3,63,13.2,348,72.7,80.9,2016-17
2016,P.S. 206 JOSEPH F LAMB,1,322,319,22K206,1492,36,170,158,204,164,192,192,131,123,122,0,0,0,0,730,48.9,762,51.1,707,47.4,29,1.9,148,9.9,24,1.6,584,39.1,189,12.7,300,20.1,1102,73.9,46.7,2016-17
2016,P.S. 206 THE HORACE HARDING SCHOOL,1,298,298,28Q206,602,36,96,96,88,99,94,93,0,0,0,0,0,0,0,290,48.2,312,51.8,120,19.9,102,16.9,182,30.2,18,3,180,29.9,68,11.3,159,26.4,494,82.1,49.5,2016-17
2016,P.S. 207 ELIZABETH G. LEARY,1,318,320,22K207,1292,18,127,130,123,133,140,165,165,143,148,0,0,0,0,617,47.8,675,52.2,133,10.3,451,34.9,196,15.2,24,1.9,488,37.8,243,18.8,45,3.5,636,49.2,28.2,2016-17
2016,P.S. 207 ROCKWOOD PARK,1,318,315,27Q207,712,52,78,67,73,72,74,59,79,87,71,0,0,0,0,347,48.7,365,51.3,25,3.5,13,1.8,133,18.7,10,1.4,531,74.6,140,19.7,2,0.3,264,37.1,15.8,2016-17
2016,P.S. 208 ELSA EBELING,1,302,304,18K208,436,36,65,55,66,62,84,68,0,0,0,0,0,0,0,213,48.9,223,51.1,6,1.4,400,91.7,20,4.6,2,0.5,8,1.8,104,23.9,11,2.5,380,87.2,53.8,2016-17
2016,P.S. 209 CLEARVIEW GARDENS,1,336,326,25Q209,620,18,125,85,93,85,85,129,0,0,0,0,0,0,0,313,50.5,307,49.5,274,44.2,7,1.1,104,16.8,18,2.9,217,35,85,13.7,42,6.8,225,36.3,19,2016-17
2016,P.S. 209 MARGARET MEAD,1,314,310,21K209,713,35,90,89,85,68,86,80,64,65,51,0,0,0,0,365,51.2,348,48.8,217,30.4,27,3.8,173,24.3,5,0.7,291,40.8,197,27.6,140,19.6,552,77.4,54.3,2016-17
2016,P.S. 21 MARGARET EMERY-ELM PARK,0,284,295,31R021,380,0,49,65,62,62,72,70,0,0,0,0,0,0,0,176,46.3,204,53.7,2,0.5,92,24.2,236,62.1,3,0.8,47,12.4,128,33.7,74,19.5,286,75.3,78.4,2016-17
2016,P.S. 211,1,287,287,12X211,591,34,62,55,50,58,54,44,73,78,83,0,0,0,0,317,53.6,274,46.4,1,0.2,77,13,509,86.1,1,0.2,3,0.5,129,21.8,137,23.2,546,92.4,87.9,2016-17
2016,P.S. 212,1,299,301.5,12X212,422,25,35,32,36,34,29,47,59,55,70,0,0,0,0,207,49.1,215,50.9,3,0.7,155,36.7,254,60.2,7,1.7,3,0.7,60,14.2,91,21.6,409,96.9,89.1,2016-17
2016,P.S. 212,1,299,301.5,30Q212,814,20,130,137,117,139,143,128,0,0,0,0,0,0,0,389,47.8,425,52.2,213,26.2,6,0.7,496,60.9,14,1.7,85,10.4,132,16.2,113,13.9,365,44.8,51.9,2016-17
2016,P.S. 212 LADY DEBORAH MOODY,0,303,304,21K212,697,54,101,112,115,125,93,97,0,0,0,0,0,0,0,365,52.4,332,47.6,229,32.9,102,14.6,230,33,8,1.1,128,18.4,163,23.4,130,18.7,613,87.9,76.8,2016-17
2016,P.S. 212 MIDTOWN WEST,1,332,333,02M212,375,36,55,56,56,57,57,58,0,0,0,0,0,0,0,202,53.9,173,46.1,46,12.3,21,5.6,90,24,37,9.9,181,48.3,55,14.7,10,2.7,80,21.3,19.1,2016-17
2016,P.S. 213 NEW LOTS,1,269,279,19K213,331,37,50,39,50,46,62,47,0,0,0,0,0,0,0,164,49.5,167,50.5,5,1.5,247,74.6,59,17.8,4,1.2,16,4.8,59,17.8,27,8.2,304,91.8,83,2016-17
2016,P.S. 213 THE CARL ULLMAN SCHOOL,1,333,327,26Q213,464,69,70,73,67,56,68,61,0,0,0,0,0,0,0,226,48.7,238,51.3,313,67.5,24,5.2,68,14.7,8,1.7,51,11,58,12.5,53,11.4,248,53.4,31.5,2016-17
2016,P.S. 214,1,285,288,12X214,1064,57,94,86,105,104,84,75,166,158,135,0,0,0,0,526,49.4,538,50.6,36,3.4,253,23.8,740,69.5,18,1.7,17,1.6,205,19.3,117,11,963,90.5,85.4,2016-17
2016,P.S. 214 CADWALLADER COLDEN,1,320,315,25Q214,551,31,50,53,79,95,162,81,0,0,0,0,0,0,0,267,48.5,284,51.5,374,67.9,28,5.1,121,22,11,2,17,3.1,76,13.8,84,15.2,436,79.1,51.6,2016-17
2016,P.S. 214 MICHAEL FRIEDSAM,1,293,298,19K214,941,98,146,149,130,137,151,130,0,0,0,0,0,0,0,427,45.4,514,54.6,471,50.1,116,12.3,320,34,10,1.1,24,2.6,137,14.6,129,13.7,624,66.3,76.3,2016-17
2016,P.S. 215 MORRIS H. WEISS,1,329,325,21K215,894,54,114,130,158,146,170,122,0,0,0,0,0,0,0,446,49.9,448,50.1,204,22.8,23,2.6,241,27,10,1.1,416,46.5,122,13.6,182,20.4,646,72.3,53.5,2016-17
2016,P.S. 216 ARTURO TOSCANINI,1,304,314,21K216,739,95,117,117,107,104,110,89,0,0,0,0,0,0,0,386,52.2,353,47.8,189,25.6,31,4.2,145,19.6,13,1.8,361,48.8,90,12.2,130,17.6,550,74.4,50.2,2016-17
2016,P.S. 217 COLONEL DAVID MARCUS SCHOOL,1,314,314,22K217,1193,54,179,198,199,187,183,193,0,0,0,0,0,0,0,582,48.8,611,51.2,617,51.7,128,10.7,217,18.2,28,2.3,203,17,167,14,313,26.2,768,64.4,67,2016-17
2016,P.S. 219 KENNEDY-KING,1,288,297,18K219,536,59,81,69,82,63,107,75,0,0,0,0,0,0,0,274,51.1,262,48.9,10,1.9,446,83.2,65,12.1,7,1.3,8,1.5,116,21.6,46,8.6,367,68.5,71.8,2016-17
2016,P.S. 219 PAUL KLAPPER,1,316,314,25Q219,672,49,61,59,63,62,71,66,80,77,84,0,0,0,0,330,49.1,342,50.9,319,47.5,50,7.4,196,29.2,4,0.6,103,15.3,168,25,113,16.8,500,74.4,41.4,2016-17
2016,P.S. 220 EDWARD MANDEL,1,310,306,28Q220,707,36,115,115,109,118,105,109,0,0,0,0,0,0,0,353,49.9,354,50.1,198,28,60,8.5,163,23.1,22,3.1,264,37.3,92,13,127,18,527,74.5,48.2,2016-17
2016,P.S. 221 THE NORTH HILLS SCHOOL,1,343,329,26Q221,632,18,91,103,102,94,108,116,0,0,0,0,0,0,0,299,47.3,333,52.7,406,64.2,17,2.7,86,13.6,6,0.9,117,18.5,80,12.7,41,6.5,251,39.7,14.7,2016-17
2016,P.S. 221 TOUSSAINT L'OUVERTURE,1,295,303,17K221,352,31,52,42,52,48,49,78,0,0,0,0,0,0,0,169,48,183,52,1,0.3,307,87.2,32,9.1,3,0.9,9,2.6,81,23,12,3.4,314,89.2,73,2016-17
2016,P.S. 222 KATHERINE R. SNYDER,1,327,321,22K222,911,36,138,145,160,149,150,133,0,0,0,0,0,0,0,437,48,474,52,181,19.9,133,14.6,166,18.2,23,2.5,408,44.8,211,23.2,65,7.1,480,52.7,34.6,2016-17
2016,P.S. 223 LYNDON B. JOHNSON,1,288,300,27Q223,595,28,96,87,98,100,95,91,0,0,0,0,0,0,0,261,43.9,334,56.1,64,10.8,386,64.9,92,15.5,50,8.4,3,0.5,136,22.9,29,4.9,556,93.4,61.8,2016-17
2016,P.S. 224 HALE A. WOODRUFF,1,275,278,19K224,424,33,51,66,62,74,68,70,0,0,0,0,0,0,0,217,51.2,207,48.8,11,2.6,273,64.4,129,30.4,5,1.2,6,1.4,102,24.1,29,6.8,384,90.6,85.4,2016-17
2016,P.S. 226,1,286,295,10X226,488,36,70,93,59,79,75,76,0,0,0,0,0,0,0,235,48.2,253,51.8,3,0.6,113,23.2,365,74.8,6,1.2,1,0.2,85,17.4,112,23,477,97.7,89.4,2016-17
2016,P.S. 229 DYKER,1,337,326,20K229,1240,35,149,127,128,147,142,168,113,130,101,0,0,0,0,613,49.4,627,50.6,705,56.9,19,1.5,146,11.8,9,0.7,361,29.1,180,14.5,154,12.4,688,55.5,36.6,2016-17
2016,P.S. 229 EMANUEL KAPLAN,1,329,323,24Q229,1460,36,245,252,241,243,221,222,0,0,0,0,0,0,0,692,47.4,768,52.6,506,34.7,22,1.5,581,39.8,14,1,337,23.1,319,21.8,110,7.5,967,66.2,40,2016-17
2016,P.S. 230 DORIS L. COHEN,1,309,312,15K230,1194,72,177,185,180,200,208,172,0,0,0,0,0,0,0,573,48,621,52,567,47.5,27,2.3,383,32.1,20,1.7,197,16.5,204,17.1,362,30.3,724,60.6,67.9,2016-17
2016,P.S. 232 LINDENWOOD,1,314,319,27Q232,1037,0,104,103,101,119,135,136,136,105,98,0,0,0,0,512,49.4,525,50.6,103,9.9,90,8.7,464,44.7,19,1.8,361,34.8,203,19.6,30,2.9,588,56.7,37.2,2016-17
2016,P.S. 233 LANGSTON HUGHES,1,294,305,18K233,479,55,64,85,52,76,69,78,0,0,0,0,0,0,0,243,50.7,236,49.3,6,1.3,442,92.3,25,5.2,3,0.6,3,0.6,88,18.4,14,2.9,421,87.9,55.3,2016-17
2016,P.S. 234,1,305,308,30Q234,558,35,82,79,93,82,95,92,0,0,0,0,0,0,0,277,49.6,281,50.4,132,23.7,33,5.9,211,37.8,5,0.9,177,31.7,93,16.7,104,18.6,463,83,58.8,2016-17
2016,P.S. 234 INDEPENDENCE SCHOOL,1,333,334,02M234,683,0,119,130,118,111,112,93,0,0,0,0,0,0,0,331,48.5,352,51.5,72,10.5,11,1.6,55,8.1,69,10.1,476,69.7,128,18.7,16,2.3,33,4.8,5.4,2016-17
2016,P.S. 235 JANICE MARIE KNIGHT SCHOOL,1,316,322,18K235,1262,34,139,161,194,145,159,124,102,93,111,0,0,0,0,689,54.6,573,45.4,15,1.2,1181,93.6,22,1.7,23,1.8,21,1.7,100,7.9,22,1.7,909,72,48.9,2016-17
2016,P.S. 236 LANGSTON HUGHES,1,291,297,09X236,312,10,50,46,49,57,25,75,0,0,0,0,0,0,0,162,51.9,150,48.1,4,1.3,85,27.2,216,69.2,3,1,4,1.3,83,26.6,46,14.7,305,97.8,86.8,2016-17
2016,P.S. 236 MILL BASIN,1,332,329,22K236,544,48,76,94,84,78,88,76,0,0,0,0,0,0,0,279,51.3,265,48.7,53,9.7,109,20,72,13.2,25,4.6,285,52.4,80,14.7,26,4.8,235,43.2,31.2,2016-17
2016,P.S. 238 ANNE SULLIVAN,1,290,299,21K238,593,71,58,66,47,51,56,55,58,57,74,0,0,0,0,291,49.1,302,50.9,107,18,28,4.7,318,53.6,5,0.8,135,22.8,142,23.9,172,29,401,67.6,73.2,2016-17
2016,P.S. 239,1,298,299,24Q239,584,36,74,93,93,84,102,102,0,0,0,0,0,0,0,265,45.4,319,54.6,86,14.7,13,2.2,443,75.9,2,0.3,40,6.8,146,25,160,27.4,529,90.6,75.7,2016-17
2016,P.S. 241 EMMA L. JOHNSTON,1,318,310,17K241,524,44,82,65,79,80,92,82,0,0,0,0,0,0,0,268,51.1,256,48.9,2,0.4,448,85.5,48,9.2,8,1.5,18,3.4,64,12.2,46,8.8,478,91.2,72.9,2016-17
2016,P.S. 242 - THE YOUNG DIPLOMATS MAGNET ACADEMY,1,293,294,03M242,187,18,33,28,28,26,29,25,0,0,0,0,0,0,0,85,45.5,102,54.5,2,1.1,117,62.6,55,29.4,6,3.2,7,3.7,52,27.8,8,4.3,164,87.7,83.3,2016-17
2016,P.S. 243K- THE WEEKSVILLE SCHOOL,1,293,293,16K243,252,33,31,35,36,43,41,33,0,0,0,0,0,0,0,122,48.4,130,51.6,8,3.2,187,74.2,50,19.8,7,2.8,0,0,70,27.8,6,2.4,240,95.2,87.8,2016-17
2016,P.S. 244 RICHARD R. GREEN,1,302,310,18K244,550,26,75,63,80,97,109,100,0,0,0,0,0,0,0,267,48.5,283,51.5,1,0.2,522,94.9,20,3.6,2,0.4,5,0.9,129,23.5,22,4,464,84.4,60.5,2016-17
2016,P.S. 245,1,310,311,22K245,303,16,47,47,45,54,47,47,0,0,0,0,0,0,0,162,53.5,141,46.5,9,3,159,52.5,122,40.3,6,2,7,2.3,70,23.1,32,10.6,283,93.4,68.8,2016-17
2016,P.S. 246 POE CENTER,1,282,283,10X246,734,0,108,102,135,128,142,119,0,0,0,0,0,0,0,344,46.9,390,53.1,23,3.1,66,9,612,83.4,6,0.8,27,3.7,156,21.3,250,34.1,666,90.7,86.8,2016-17
2016,P.S. 247 BROOKLYN,1,329,319,20K247,850,0,148,147,156,132,135,132,0,0,0,0,0,0,0,425,50,425,50,416,48.9,8,0.9,111,13.1,2,0.2,313,36.8,145,17.1,245,28.8,420,49.4,53.2,2016-17
2016,P.S. 249 THE CATON,1,329,320,17K249,901,36,165,136,158,131,141,134,0,0,0,0,0,0,0,442,49.1,459,50.9,54,6,372,41.3,434,48.2,7,0.8,34,3.8,174,19.3,212,23.5,605,67.1,68.6,2016-17
2016,P.S. 250 GEORGE H. LINDSAY,1,288,296,14K250,558,35,60,69,85,102,100,107,0,0,0,0,0,0,0,270,48.4,288,51.6,85,15.2,57,10.2,407,72.9,1,0.2,8,1.4,81,14.5,69,12.4,370,66.3,75.2,2016-17
2016,P.S. 251 PAERDEGAT,1,285,291,22K251,563,51,73,94,88,94,79,84,0,0,0,0,0,0,0,274,48.7,289,51.3,19,3.4,412,73.2,90,16,14,2.5,28,5,115,20.4,40,7.1,363,64.5,64.6,2016-17
2016,P.S. 253,1,303.5,304.5,21K253,913,36,160,144,158,140,150,125,0,0,0,0,0,0,0,434,47.5,479,52.5,352,38.6,3,0.3,355,38.9,13,1.4,190,20.8,152,16.6,212,23.2,615,67.4,76.1,2016-17
2016,P.S. 253,1,303.5,304.5,27Q253,600,32,78,102,95,92,107,94,0,0,0,0,0,0,0,304,50.7,296,49.3,16,2.7,199,33.2,365,60.8,8,1.3,12,2,134,22.3,174,29,579,96.5,75.4,2016-17
2016,P.S. 254 - THE ROSA PARKS SCHOOL,1,322,314,27Q254,657,34,104,100,97,108,112,102,0,0,0,0,0,0,0,318,48.4,339,51.6,86,13.1,32,4.9,474,72.1,16,2.4,49,7.5,95,14.5,80,12.2,537,81.7,53.7,2016-17
2016,P.S. 254 DAG HAMMARSKJOLD,1,333,330,22K254,784,36,133,127,129,121,135,103,0,0,0,0,0,0,0,377,48.1,407,51.9,232,29.6,10,1.3,75,9.6,4,0.5,463,59.1,96,12.2,149,19,447,57,44,2016-17
2016,P.S. 255 BARBARA REING SCHOOL,1,320,315,22K255,970,30,155,151,152,153,163,166,0,0,0,0,0,0,0,481,49.6,489,50.4,218,22.5,26,2.7,106,10.9,15,1.5,605,62.4,146,15.1,252,26,734,75.7,62.3,2016-17
2016,P.S. 256 BENJAMIN BANNEKER,1,295,306,13K256,267,17,31,59,37,46,32,45,0,0,0,0,0,0,0,127,47.6,140,52.4,5,1.9,189,70.8,67,25.1,0,0,6,2.2,56,21,23,8.6,256,95.9,85.8,2016-17
2016,P.S. 257 JOHN F. HYLAN,1,301,314,14K257,658,57,87,90,98,118,93,115,0,0,0,0,0,0,0,353,53.6,305,46.4,7,1.1,136,20.7,503,76.4,0,0,12,1.8,180,27.4,104,15.8,468,71.1,79.9,2016-17
2016,P.S. 261 PHILIP LIVINGSTON,1,318,323,15K261,772,36,121,143,117,124,124,107,0,0,0,0,0,0,0,361,46.8,411,53.2,53,6.9,203,26.3,162,21,40,5.2,314,40.7,156,20.2,33,4.3,310,40.2,34.4,2016-17
2016,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,1,315,320,20K264,500,0,83,81,90,84,84,78,0,0,0,0,0,0,0,251,50.2,249,49.8,59,11.8,14,2.8,157,31.4,8,1.6,262,52.4,120,24,73,14.6,337,67.4,53.4,2016-17
2016,P.S. 268 EMMA LAZARUS,1,285,293,18K268,424,32,67,73,54,58,61,79,0,0,0,0,0,0,0,217,51.2,207,48.8,2,0.5,378,89.2,31,7.3,1,0.2,12,2.8,71,16.7,32,7.5,360,84.9,68.5,2016-17
2016,P.S. 270 JOHANN DEKALB,1,280,289,13K270,134,10,24,22,21,15,24,18,0,0,0,0,0,0,0,63,47,71,53,6,4.5,94,70.1,31,23.1,2,1.5,1,0.7,46,34.3,9,6.7,125,93.3,84.7,2016-17
2016,P.S. 272 CURTIS ESTABROOK,1,278,287,18K272,488,50,66,72,86,74,88,52,0,0,0,0,0,0,0,245,50.2,243,49.8,22,4.5,378,77.5,66,13.5,14,2.9,8,1.6,142,29.1,21,4.3,467,95.7,80.8,2016-17
2016,P.S. 273,0,306,310,27Q273,365,36,51,47,49,55,69,58,0,0,0,0,0,0,0,157,43,208,57,52,14.2,22,6,268,73.4,12,3.3,11,3,69,18.9,42,11.5,351,96.2,57,2016-17
2016,P.S. 273 WORTMAN,1,277,294,19K273,335,36,43,52,48,41,63,52,0,0,0,0,0,0,0,189,56.4,146,43.6,4,1.2,252,75.2,73,21.8,4,1.2,2,0.6,83,24.8,9,2.7,259,77.3,80.1,2016-17
2016,P.S. 274 KOSCIUSKO,1,288,293,32K274,439,27,65,62,83,67,70,65,0,0,0,0,0,0,0,199,45.3,240,54.7,4,0.9,38,8.7,378,86.1,8,1.8,11,2.5,77,17.5,98,22.3,435,99.1,80.8,2016-17
2016,P.S. 276 LOUIS MARSHALL,1,289,299,18K276,657,77,91,95,77,108,107,102,0,0,0,0,0,0,0,306,46.6,351,53.4,13,2,591,90,27,4.1,10,1.5,16,2.4,119,18.1,70,10.7,574,87.4,53.5,2016-17
2016,P.S. 277,0,301,303,07X277,461,54,63,66,68,63,79,68,0,0,0,0,0,0,0,234,50.8,227,49.2,4,0.9,112,24.3,334,72.5,9,2,2,0.4,92,20,69,15,449,97.4,90.5,2016-17
2016,P.S. 277 GERRITSEN BEACH,1,325,330,22K277,433,18,65,69,76,69,71,65,0,0,0,0,0,0,0,208,48,225,52,54,12.5,11,2.5,52,12,3,0.7,313,72.3,88,20.3,28,6.5,212,49,28.9,2016-17
2016,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",1,288,289,10X279,1125,0,105,127,127,127,133,121,124,136,125,0,0,0,0,541,48.1,584,51.9,38,3.4,187,16.6,884,78.6,11,1,5,0.4,224,19.9,348,30.9,1085,96.4,89.8,2016-17
2016,P.S. 279 HERMAN SCHREIBER,1,296,307,18K279,462,51,55,71,70,68,77,70,0,0,0,0,0,0,0,234,50.6,228,49.4,7,1.5,422,91.3,22,4.8,5,1.1,6,1.3,54,11.7,19,4.1,393,85.1,54.1,2016-17
2016,P.S. 280,1,301,300,30Q280,723,0,100,131,117,113,141,121,0,0,0,0,0,0,0,344,47.6,379,52.4,51,7.1,8,1.1,650,89.9,6,0.8,8,1.1,107,14.8,285,39.4,689,95.3,68.5,2016-17
2016,P.S. 282 PARK SLOPE,1,301,310,13K282,821,53,85,65,81,73,92,92,74,108,98,0,0,0,0,406,49.5,415,50.5,28,3.4,462,56.3,216,26.3,18,2.2,97,11.8,145,17.7,37,4.5,478,58.2,53.3,2016-17
2016,P.S. 287 BAILEY K. ASHFORD,1,284,284,13K287,200,26,32,23,19,41,37,22,0,0,0,0,0,0,0,91,45.5,109,54.5,10,5,140,70,41,20.5,7,3.5,2,1,50,25,11,5.5,188,94,88.5,2016-17
2016,P.S. 288 THE SHIRLEY TANYHILL,1,276,289,21K288,681,36,85,85,86,78,75,63,68,56,49,0,0,0,0,338,49.6,343,50.4,13,1.9,392,57.6,227,33.3,4,0.6,45,6.6,188,27.6,49,7.2,577,84.7,90.3,2016-17
2016,P.S. 289 GEORGE V. BROWER,1,292,300,17K289,409,40,52,53,66,75,63,60,0,0,0,0,0,0,0,197,48.2,212,51.8,22,5.4,299,73.1,66,16.1,16,3.9,6,1.5,110,26.9,25,6.1,295,72.1,78,2016-17
2016,P.S. 290 JUAN MOREL CAMPOS,1,304,309,19K290,537,18,90,83,100,79,84,83,0,0,0,0,0,0,0,249,46.4,288,53.6,19,3.5,124,23.1,379,70.6,8,1.5,7,1.3,124,23.1,111,20.7,514,95.7,77.9,2016-17
2016,P.S. 290 MANHATTAN NEW SCHOOL,1,338,334,02M290,592,0,101,107,102,102,88,92,0,0,0,0,0,0,0,318,53.7,274,46.3,64,10.8,13,2.2,48,8.1,39,6.6,428,72.3,88,14.9,23,3.9,64,10.8,5.9,2016-17
2016,P.S. 291,1,304,304,10X291,663,0,99,96,122,118,116,112,0,0,0,0,0,0,0,328,49.5,335,50.5,5,0.8,70,10.6,584,88.1,2,0.3,2,0.3,112,16.9,165,24.9,654,98.6,90.2,2016-17
2016,P.S. 295,1,324,319,15K295,466,34,63,68,57,77,90,77,0,0,0,0,0,0,0,225,48.3,241,51.7,57,12.2,27,5.8,216,46.4,25,5.4,141,30.3,132,28.3,62,13.3,187,40.1,47.8,2016-17
2016,P.S. 297 ABRAHAM STOCKTON,1,295,294,14K297,246,18,42,26,40,33,47,40,0,0,0,0,0,0,0,112,45.5,134,54.5,5,2,96,39,137,55.7,5,2,3,1.2,66,26.8,26,10.6,207,84.1,92.4,2016-17
2016,P.S. 298 DR. BETTY SHABAZZ,1,271,286,23K298,218,26,35,38,42,29,28,20,0,0,0,0,0,0,0,107,49.1,111,50.9,3,1.4,139,63.8,62,28.4,8,3.7,6,2.8,47,21.6,20,9.2,215,98.6,94.7,2016-17
2016,P.S. 299 THOMAS WARREN FIELD,1,299,292,32K299,304,24,45,53,52,51,38,41,0,0,0,0,0,0,0,156,51.3,148,48.7,0,0,142,46.7,158,52,1,0.3,3,1,64,21.1,54,17.8,290,95.4,81.7,2016-17
2016,P.S. 3 RAUL JULIA MICRO SOCIETY,1,301,306,10X003,339,33,34,34,35,43,37,33,25,38,27,0,0,0,0,187,55.2,152,44.8,5,1.5,105,31,226,66.7,1,0.3,2,0.6,62,18.3,35,10.3,326,96.2,90.5,2016-17
2016,P.S. 304 EARLY CHILDHOOD SCHOOL,1,316,321,08X304,490,35,75,77,75,66,86,76,0,0,0,0,0,0,0,237,48.4,253,51.6,30,6.1,25,5.1,300,61.2,9,1.8,126,25.7,96,19.6,4,0.8,348,71,33.7,2016-17
2016,P.S. 305 DR. PETER RAY,1,273,289,13K305,148,8,19,17,27,26,24,27,0,0,0,0,0,0,0,75,50.7,73,49.3,12,8.1,113,76.4,12,8.1,7,4.7,4,2.7,39,26.4,13,8.8,139,93.9,81.9,2016-17
2016,P.S. 306,1,279,287,10X306,709,0,106,92,113,122,144,132,0,0,0,0,0,0,0,367,51.8,342,48.2,7,1,173,24.4,522,73.6,1,0.1,6,0.8,154,21.7,107,15.1,545,76.9,89.2,2016-17
2016,P.S. 306 ETHAN ALLEN,1,277,292,19K306,492,35,44,40,49,56,62,67,47,53,39,0,0,0,0,242,49.2,250,50.8,4,0.8,360,73.2,116,23.6,10,2,2,0.4,183,37.2,12,2.4,428,87,89.6,2016-17
